store_product_id,canonical_product_id,alt_group_id,category,subcategory,product_name,brand,size,unit,pack_count,price_eur,promo_price_eur,currency,availability,store_name,city,last_updated,barcode,notes
LID-00578,CP0578,ALT0578,Pantry, Rice,Bellarom Carnaroli Rice Fresh,Bellarom,1,kg,1,"1,96",EUR 1.51,eur,limited,Lidl,Milan,2026-03-27 06:43:00,7082139865462,
LID-00579,CP0579,ALT0579,Pantry,Rice,BASMATI RICE FRESH - ITALIAMO,Italiamo,0.75,,,"€2,20",,Euro,limited,Lidl,MILANO,2026-03-04,0889911416009,
LID-00580,CP0580,ALT0580,Pantry,Sauce,Tomato Passata Fresh 700ml,Milbona,700,ml,8,3.63,2.75,Euro,in stock,Lidl,milan,2026-03-24,8674630009984,new
LID-00581,CP0581,ALT0581,Pantry,Sauce,Pesto Genovese Fresh 285g,Chef Select,285.0,g,1,"€3,58","2,90",€,limited,Lidl,Milan,2026-02-09,,promo shelf
LID-00582,CP0582,ALT0582,Pantry,Oil,Extra Virgin Olive Oil Fresh,Sondey,1.5,l,3,1.75,,eur,OUT OF STOCK,Lidl,Milano,2026-01-18 19:15:00,8223879402620,limited edition
LID-00583,CP0583,ALT0583,Pantry,Oil,Bellarom Sunflower Oil Fresh,Bellarom,1,l,8, 3.49 ,,Euro,in stock,Lidl,Milan,2026-02-11 20:11:00,8518161255904,new
LID-00584,CP0584,ALT0584,Pantry,Flour,W5 All Purpose Flour Fresh,W5,0.75,kg,2,1.83,,EUR,,Lidl,Milan,06-04-2026,,
LID-00585,CP0585,ALT0585,Pantry,Flour,00 Flour Fresh,Italiamo,1,kg,6,, 3.15 ,eur,limited,Lidl,MILANO,03-04-2026,0191530573472,private label
LID-00586,CP0586,ALT0586,Pantry,Sugar, White Sugar Fresh 1kg,De Cecco,1,,1,EUR 3.08,2.40,€,,Lidl,Milan,2026-01-12,9768784947712,seasonal item
LID-00587,CP0587,ALT0587,Pantry,Sugar, Brown Sugar Fresh,Chef Select,1,kg,8,4.24,3.51,eur,in stock,Lidl,milan,2026/01/20 03:33,5254920644111,limited edition
LID-00588,CP0588,ALT0588,Pantry,Coffee,Ground Coffee Fresh - Sondey,Sondey,250,g,6,"1,89",,€,low stock,Lidl,Milano,2026-03-11,1102125434123,new
LID-00589,CP0589,ALT0589,Pantry,Coffee,Coffee Beans Fresh 500g ,Milbona,500,g,1,"3,63",,eur,in stock,Lidl,Milan,2026-04-18 04:32:00,9901140034713,new
LID-00590,CP0590,ALT0590,Pantry,Cereal,Lavazza Corn Flakes Fresh,Lavazza,281.25,g,6, 2.90 ,,EUR,,Lidl,Milano,16-02-2026,5501137535821,
LID-00591,CP0591,ALT0591,Pantry,Cereal,Muesli Fresh 562.5g,Cien,,g,1,"€1,68",EUR 1.37,eur,limited,Lidl,MILANO,2026-03-30,7530768102480,new
LID-00592,CP0592,ALT0592,Frozen,Pizza,Margherita Pizza Fresh,Bellarom,350,g,1,EUR 3.57,,eur,limited,Lidl,Milano,12-03-2026,6857467067516,
LID-00593,CP0593,ALT0593,Frozen,Pizza,Vegetable Pizza Fresh - Milbona,Milbona,475.0,g,1,5.24,,Euro,in stock,Lidl,milan,2026/04/26 03:27,2431983924848,
LID-00594,CP0594,ALT0594,Frozen,Vegetables,Italiamo Frozen Peas Fresh,Italiamo,675.0,g,1, 2.41 ,,Euro,,Lidl,Milan,2026-04-02 02:05:00,3481105014764,
LID-00595,CP0595,ALT0595,Frozen,Vegetables,Frozen Spinach Fresh 337.5g,Combino,337.5,g,1,4.68,,Euro,available,Lidl,Milano,2026/04/14 16:23,7815542609723,private label
LID-00596,CP0596,ALT0596,Frozen,Fish,Frozen Salmon Fillets Fresh - Italiamo,Italiamo,500.0,g,,"3,01",,EUR,low stock,Lidl,milan,13-03-2026,3703175438027,limited edition
LID-00597,CP0597,ALT0597,Frozen ,Fish,Fish Fingers Fresh,Combino,375.0,g,1,"3,11",,Euro,limited,Lidl,milan,26-04-2026,0763271353867,check allergen label
LID-00598,CP0598,ALT0598,Beverages,Water,Still Water Fresh,combino,2.25,l,8,"€1,21",,eur,limited,lidl,milan,2026-01-22,0892739615976,
LID-00599,CP0599,ALT0599,Beverages,Water,Sparkling Water Fresh,Italiamo,1.5,l,8,EUR 1.83,,EUR,low stock,Lidl,Milano,01/04/2026,7362732022271,
LID-00600,CP0600,ALT0600,Beverages,Juice,Orange Juice Fresh 1.25l,Combino,1.25,l,1, 1.82 ,,€,low stock,Lidl,Milan,2026-04-27,9039220269801,imported
LID-00601,CP0601,ALT0601,Beverages,Juice,Apple Juice Fresh - Freshona,Freshona,1.25,l,1,1.28,,Euro,limited,Lidl,Milano,2026-01-08,4933267244693,check allergen label
LID-00602,CP0602,ALT0602,BEVERAGES,Soft Drinks,Cola Fresh - Sondey, Sondey,1.88,l,2, 2.01 ,,€,in stock,Lidl,Milan,27/01/2026,2728129163504,promo shelf
LID-00603,CP0603,ALT0603,Beverages,Soft Drinks,W5 Lemon Soda Fresh,W5,1.5,l,6,EUR 1.51,,€,low stock,Lidl,milan,2026-04-29,8640675602080,private label
LID-00604,CP0604,ALT0604,Beverages,Tea,Green Tea Fresh - Milbona,milbona,20,pcs,4,"1,14",,eur,OUT OF STOCK,Lidl,Milan,05/04/2026,1025550193545,limited edition
LID-00605,CP0605,ALT0605,Beverages,Tea,Black Tea Fresh - Italiamo,Italiamo,18.75,pcs,3,"1,72",,Euro,limited,Lidl ,Milano,2026-03-18 05:13:00,3124412907596,new
LID-00606,CP0606,ALT0606,Household,Detergent,Dish Soap Fresh - Ferrero,Ferrero,562.5,ml,2,"€2,90", 2.39 ,EUR,low stock,Lidl,MILANO,2026-03-19,2671317536264,
LID-00607,CP0607,ALT0607,Household,Detergent,Laundry Detergent Fresh 1.88l,Combino,,l,1,"€2,84",,€,OUT OF STOCK,Lidl,milan,2026-04-24,,check allergen label
LID-00608,CP0608,ALT0608,Household,Paper,Toilet Paper Fresh,Cien,8,pcs,1,"€3,49",,Euro,,Lidl,MILANO,2026/02/13 19:37,2188345819204,
LID-00609,CP0609,ALT0609,Household,Paper, Kitchen Towels Fresh 4pcs,Sondey,4,pcs,2,"€4,89",,EUR,limited,Lidl,milan,2026-03-07 15:57:00,8588382567262,new
LID-00610,CP0610,ALT0610,Household,Cleaning,Multi Surface Cleaner Fresh,Mutti,1125.0,ml,1,"€2,93",,Euro,limited,Lidl,Milan,2026-04-08,5624728639420,private label
LID-00611,CP0611,ALT0611,Household,Cleaning,Bleach Fresh - Cien,Cien,2.5,l,1,"3,50",,Euro,available,lidl,Milano,16/02/2026,7400391019335,
LID-00612,CP0612,ALT0612,Personal Care,Shampoo,Shampoo Fresh - Bellarom,Bellarom,,ml,1,,,Euro,OUT OF STOCK,Lidl,MILANO,15-01-2026,6438500953723,new
LID-00613,CP0613,ALT0613,Personal Care,Shampoo,Conditioner Fresh 375ml,Combino,375.0,ml,1, 4.59 ,,€,,Lidl,MILANO,2026-03-24,4413727768576,new
LID-00614,CP0614,ALT0614,Personal Care,Soap,Hand Soap Fresh 300ml,Italiamo,300,ml,1,2.99,2.31,Euro,low stock,Lidl,Milan,09/04/2026,,limited edition
LID-00615,CP0615,ALT0615,Personal Care,Soap,Body Wash Fresh - Rio Mare,Rio Mare,375.0,ml,1,EUR 3.20,"€2,85",EUR,limited,Lidl,milan,23/01/2026,2689047238641,new
LID-00616,CP0616,ALT0616,Personal Care,Toothpaste,Toothpaste Fresh, Italiamo ,93.75,ml,4,5.35,,EUR,low stock,Lidl,MILANO,22-02-2026,,imported
LID-00617,CP0617,ALT0617,Dairy, Mozzarella ,W5 Mozzarella Tradizionale,W5,125,g,3, 1.99 ,,Euro,OUT OF STOCK,Lidl,MILANO,15-04-2026,6815418589900,limited edition
LID-00618,CP0618,ALT0618, Dairy,Mozzarella,Mozzarella di Bufala Tradizionale - Lavazza,Lavazza,156.25,g,3,EUR 1.36,,Euro,in stock,Lidl,Milano,02-04-2026,6983306773067,private label
LID-00619,CP0619,ALT0619,Dairy,Mozzarella,Fior di latte mozzarella Tradizionale - Milbona,Milbona,300.0,g,8,"1,49",,€,,Lidl,Milano,13/03/2026,3428987605504,limited edition
LID-00620,CP0620,ALT0620,Dairy,Yogurt,Combino Greek Yogurt Tradizionale,Combino,,g,6,1.27,,EUR,available,Lidl,Milano,2026-03-02 17:09:00,8919827182653,
LID-00621,CP0621,ALT0621,Dairy,Yogurt, Strawberry Yogurt Tradizionale 3pcs ,Chef Select,3.0,pcs,3,2.82,2.27,eur,OUT OF STOCK,Lidl,Milano,2026-04-17 14:38:00,6706921958730,limited edition
LID-00622,CP0622,ALT0622,Dairy,Yogurt,Plain Yogurt Tradizionale - Bellarom,Bellarom,500,g,3,1.65,,Euro,available,Lidl,Milano,2026/03/13 03:36,1589016492815,new
LID-00623,CP0623,ALT0623,Dairy,Milk,Parmalat Whole Milk Tradizionale,Parmalat,1.25,l,6,2.87,,Euro,limited,Lidl,Milan,14/02/2026,4485007288959,limited edition
LID-00624,CP0624,ALT0624,Dairy,Milk, Semi-skimmed Milk Tradizionale,Parmalat,1.5,,,"2,14",,EUR,limited,Lidl,MILANO,24/04/2026,6344435962458,check allergen label
LID-00625,CP0625,ALT0625,Dairy,Milk,Sondey Lactose Free Milk Tradizionale,Sondey,1.5,l,1,"2,50",,eur,available,Lidl,Milano,2026/04/08 06:02,6039670243652,limited edition
LID-00626,CP0626,ALT0626,Dairy,Butter,Freshona Unsalted Butter Tradizionale,Freshona,312.5,g,3,1.56,,eur,available,Lidl,milan,14/01/2026,9773854662323,promo shelf
LID-00627,CP0627,ALT0627,Dairy,Butter,Salted Butter Tradizionale 375g,W5,375.0,g,6,2.26,,eur,,lidl,Milan,13/02/2026,6992066617996,limited edition
LID-00628,CP0628,ALT0628,Dairy,Cheese,Parmigiano Reggiano Tradizionale 250g,De Cecco,250.0,g,1,EUR 2.23,,Euro,available,Lidl,milan,2026/01/04 11:00,4820849315398,promo shelf
LID-00629,CP0629,ALT0629, Dairy ,Cheese,Gorgonzola Tradizionale - Milbona,Milbona,150,g,3,1.89, 1.75 ,eur,in stock,Lidl,Milano,2026-04-04,9752872099865,limited edition
LID-00630,CP0630,ALT0630,Dairy,Cheese,Ricotta Tradizionale,W5,312.5,g,1, 2.59 ,,eur,in stock,Lidl,MILANO,2026-03-08,4896298056820,limited edition
LID-00631,CP0631,ALT0631,Bakery,Bread,Whole Wheat Bread Tradizionale - De Cecco,De Cecco,625.0,g,6,1.29,,€,in stock,Lidl,milan,28/02/2026,1379561007773,
LID-00632,CP0632,ALT0632,Bakery,Bread,Ciabatta Tradizionale 300g,Milbona,300,g,1,"2,00","€1,44",Euro,limited,Lidl,Milano,07/04/2026,4474890476078,
LID-00633,CP0633,ALT0633,Bakery,Bread ,Sandwich Bread Tradizionale - Combino, Combino,550,g,1, 1.42 ,,EUR,available,Lidl,Milan,2026/01/11 06:23,,imported
LID-00634,CP0634,ALT0634,Bakery,Croissants,Butter Croissant Tradizionale,Chef Select,6,pcs,1, 2.42 ,,€,,Lidl,MILANO,2026-02-05 12:45:00,6077004093045,private label
LID-00635,CP0635,ALT0635,Bakery,Croissants,Chocolate Croissant Tradizionale,Milbona,9.0,pcs,1,3.30,"3,07",€,low stock,Lidl,milan,2026-02-10,8802652951646,seasonal item
LID-00636,CP0636,ALT0636,Bakery,Cookies,Chocolate Chip Cookies Tradizionale - Chef Select,Chef Select,375.0,g,2,1.98,,Euro,available, Lidl ,MILANO,2026-04-26,1991843113266,
LID-00637,CP0637,ALT0637,Bakery,Cookies,Digestive Biscuits Tradizionale,Mulino Bianco,400,g,6,2.42,,eur,limited,LIDL,MILANO,04-02-2026,5447082317146,new
LID-00638,CP0638,ALT0638,Produce,Tomatoes,Cherry Tomatoes Tradizionale - Cien,Cien,500,g,6, 2.35 ,,eur,in stock,Lidl,MILANO,2026/04/22 00:26,,check allergen label
LID-00639,CP0639,ALT0639,Produce,Tomatoes, Round Tomatoes Tradizionale 1.25kg,Bellarom,1.25,kg,1,"€2,57",,Euro,OUT OF STOCK,Lidl,Milano,2026-04-30,2030252094523,check allergen label
LID-00640,CP0640,ALT0640,Produce,Salad ,Iceberg Lettuce Tradizionale,Sondey,0.75,pcs,1, 2.97 ,,Euro,OUT OF STOCK,Lidl,milan,2026-01-18 15:20:00,0548944538118,seasonal item
LID-00641,CP0641,ALT0641,Produce,Salad,Rio Mare Rocket Salad Tradizionale,Rio Mare,125,g,4,"2,74",,€,limited,Lidl,MILANO,25-04-2026,3616248607047,promo shelf
LID-00642,CP0642,ALT0642,Produce,apples,Golden Apples Tradizionale 1kg,Combino,1,kg,1,2.32,1.83,Euro,available,Lidl,milan,2026-03-08 22:38:00,0522441339547,private label
LID-00643,CP0643,ALT0643,Produce,Apples,Pink Lady Apples Tradizionale 1kg,Italiamo,1,kg,1,,,Euro,available,Lidl,milan,2026-01-13 01:35:00,5618335974876,private label
LID-00644,CP0644,ALT0644,Produce,Bananas,Bananas Tradizionale,Italiamo,1,kg,8,"1,53","1,16",EUR,low stock,Lidl,MILANO,01/04/2026,9732396440282,imported
LID-00645,CP0645,ALT0645,Produce,Potatoes,Potatoes Tradizionale 2kg,Cien,2,kg,1, 3.41 ,,eur,in stock,Lidl,Milan,2026/04/29 05:54,0169332844234,limited edition
LID-00646,CP0646,ALT0646,Meat,Chicken,Chicken Breast Tradizionale - Milbona,Milbona,600.0,g,4,EUR 3.14,,€,available,Lidl,Milano,2026-04-06,,private label
LID-00647,CP0647,ALT0647,Meat,Chicken,Chicken Thighs Tradizionale,W5,375.0,g,6,4.13,3.69,Euro,available,Lidl,MILANO,28/04/2026,0360595298424,seasonal item
LID-00648,CP0648,ALT0648,Meat,Beef,Minced Beef Tradizionale 400g,Milbona,400,g,3,EUR 4.54,"4,20",€,low stock,Lidl,MILANO,2026-01-15,6385646149745,
LID-00649,CP0649,ALT0649,Meat,Beef,Chef Select Beef Steak Tradizionale,Chef Select,300,g,8,EUR 4.15,,EUR,low stock,Lidl,milan,2026/01/17 14:00,3266432239461,promo shelf
LID-00650,CP0650,ALT0650,Meat,Cured Meats,Cien Prosciutto Cotto Tradizionale, Cien ,120,g,3,7.51,,eur,limited,Lidl,milan,01/01/2026,2567871888223,promo shelf
LID-00651,CP0651,ALT0651,Meat,Cured Meats, Salame Milano Tradizionale 125g , Bellarom ,125.0,g,1, 5.75 ,,Euro,OUT OF STOCK,Lidl,milan,2026/03/12 23:12,7949638309723,check allergen label
LID-00652,CP0652,ALT0652,Pantry,Pasta,Milbona Spaghetti Tradizionale,milbona,500,g,6,"€1,83",,Euro,OUT OF STOCK,Lidl,MILANO,2026/03/21 13:12,5124764000687,
LID-00653,CP0653,ALT0653,Pantry,Pasta,Penne Rigate Tradizionale - Galbani,Galbani,500,g,3,"€1,83",EUR 1.46,€,in stock,Lidl,Milan,2026-04-06 07:34:00,0835701703630,private label
LID-00654,CP0654,ALT0654, Pantry ,Pasta,Fusilli Tradizionale,Freshona ,375.0,g,1, 2.23 ,,EUR,limited,Lidl,Milano,2026-02-16,7979724528413,seasonal item
LID-00655,CP0655,ALT0655,Pantry,Rice,Freshona Carnaroli Rice Tradizionale,Freshona,1.25,,4,4.08,,eur,low stock,Lidl,Milano,2026-01-08 13:23:00,,check allergen label
LID-00656,CP0656,ALT0656,Pantry,Rice,W5 Basmati Rice Tradizionale,W5,1.25,kg,1,"€3,30",2.85,Euro,limited,Lidl,Milan,2026-04-26 16:54:00,7748675951418,new
LID-00657,CP0657,ALT0657,Pantry,Sauce,Tomato Passata Tradizionale - Freshona,Freshona,700,ml,1,EUR 2.99,,eur,limited,Lidl,Milan,2026/04/10 10:59,6942767483173,private label
LID-00658,CP0658,ALT0658,Pantry,Sauce,Pesto Genovese Tradizionale 285g,W5,285.0,g,1,"3,23",,€,limited,Lidl,milan,2026/01/16 13:24,8906232723717,private label
LID-00659,CP0659,ALT0659,Pantry,Oil,Extra Virgin Olive Oil Tradizionale - Italiamo,Italiamo,1.25,l,1,"€2,27",,Euro,in stock,Lidl,milan,2026-01-18 09:32:00,4176755398188,
LID-00660,CP0660,ALT0660,Pantry,Oil,Sunflower Oil Tradizionale 1.25l,Italiamo,1.25,l,4,EUR 2.89,"2,44",Euro,low stock,Lidl,milan,20-02-2026,0207612396121,imported
LID-00661,CP0661,ALT0661,Pantry,Flour,All Purpose Flour Tradizionale,Italiamo,0.75,kg,1,3.11,,eur,in stock,Lidl,MILANO,2026-05-01 11:36:00,,seasonal item
LID-00662,CP0662,ALT0662,Pantry,Flour,00 Flour Tradizionale - Parmalat,Parmalat,1,kg,1,EUR 3.72,,€,low stock,Lidl,Milano,2026-03-31,5789683355707,check allergen label
LID-00663,CP0663,ALT0663,Pantry,Sugar,White Sugar Tradizionale - Milbona,Milbona,1.25,kg,1, 3.41 ,,eur,,Lidl,MILANO,11/02/2026,4404588311414,private label
LID-00664,CP0664,ALT0664,Pantry,Sugar,Italiamo Brown Sugar Tradizionale,Italiamo,1.25,kg,4,"€4,14",,EUR,, Lidl ,MILANO,09-01-2026,2344568446794,
LID-00665,CP0665,ALT0665,Pantry,Coffee,Ground Coffee Tradizionale 375g,Sondey,375.0,g,1,"2,80",,EUR,OUT OF STOCK,Lidl,MILANO,16/03/2026,2731868302915,
LID-00666,CP0666,ALT0666,Pantry,Coffee,Coffee Beans Tradizionale - Freshona,Freshona,375.0,g,4,EUR 2.27,"1,64",€,OUT OF STOCK,Lidl,MILANO,31/01/2026,5958417491617,
LID-00667,CP0667,ALT0667,pantry,Cereal,Corn Flakes Tradizionale - Italiamo,italiamo,562.5,g,6,1.88,,€,low stock,Lidl,MILANO,2026-01-18,2928643302650,promo shelf
LID-00668,CP0668,ALT0668,Pantry,Cereal,MUESLI TRADIZIONALE - W5,W5,,g,1,"2,77",,€,limited,Lidl,Milano,14/04/2026,9801376836759,check allergen label
LID-00669,CP0669,ALT0669,Frozen,Pizza,Margherita Pizza Tradizionale 437.5g,Milbona,437.5,g,3, 4.05 ,,EUR,available,Lidl,MILANO,2026/01/05 12:33,6018637263199,limited edition
LID-00670,CP0670,ALT0670,Frozen,Pizza,Vegetable Pizza Tradizionale 285g,Cien,285.0,g,1,4.11,,eur,low stock,Lidl,Milan,2026-01-26,3444867228839,seasonal item
LID-00671,CP0671,ALT0671,Frozen,Vegetables,Frozen Peas Tradizionale - Lavazza,Lavazza,450,g,3, 2.27 ,,EUR,in stock,Lidl,MILANO,2026-02-23 07:31:00,3120409543776,check allergen label
LID-00672,CP0672,ALT0672,Frozen,Vegetables,Frozen Spinach Tradizionale - Bellarom ,Bellarom,450,g,1,4.67,,EUR,OUT OF STOCK,Lidl,MILANO,2026-02-22,0781871096856,
LID-00673,CP0673,ALT0673,Frozen,Fish,Frozen Salmon Fillets Tradizionale 500g,Mulino Bianco,500.0,g,1, 3.38 ,,eur,,Lidl,Milano,11/03/2026,2865505224114,seasonal item
LID-00674,CP0674,ALT0674,Frozen,Fish,Fish Fingers Tradizionale 375g, Italiamo,375.0,g,3,"€2,18",,eur,limited,Lidl,Milan,2026/03/27 22:58,9222056201901,private label
LID-00675,CP0675,ALT0675,Beverages,Water,Still Water Tradizionale,W5,2.25,l,2,"1,20",,€,OUT OF STOCK,Lidl,MILANO,04/02/2026,2864497602498,new
LID-00676,CP0676,ALT0676,Beverages,Water,Sparkling Water Tradizionale,Chef Select,2.25,l,4,0.98,,€,limited,Lidl,Milan,2026-03-17,2665591476253,new
LID-00677,CP0677,ALT0677,Beverages,Juice,Bellarom Orange Juice Tradizionale,Bellarom,1.5,l,3,EUR 1.49,,€,available,Lidl,milan,05/02/2026,6298532436792,imported
LID-00678,CP0678,ALT0678,Beverages,Juice, Apple Juice Tradizionale 1l ,Mulino Bianco,1,l,6,"€1,55",,€,low stock,Lidl,Milan,05-02-2026,6824979399816,new
LID-00679,CP0679,ALT0679,Beverages,Soft Drinks,Sondey Cola Tradizionale ,Sondey,1.88,l,1,1.83,,EUR,OUT OF STOCK,Lidl,MILANO,2026-01-17,2649312146394,
LID-00680,CP0680,ALT0680,Beverages,Soft Drinks,Lemon Soda Tradizionale 1.5l,Sondey,1.5,l,1,EUR 1.81,,eur,,Lidl,milan,2026-04-30 17:35:00,1126649719670,check allergen label
LID-00681,CP0681,ALT0681,Beverages,Tea,Green Tea Tradizionale - Bellarom,Bellarom,20,pcs,6,"€1,21", 0.88 ,EUR,in stock,Lidl,Milan,28-03-2026,6734814098410,
LID-00682,CP0682,ALT0682,Beverages,Tea,Black Tea Tradizionale 31.25pcs,W5,31.25,pcs,1,0.96,,EUR,OUT OF STOCK,Lidl,Milan,2026-01-07 22:51:00,6616801990342,
LID-00683,CP0683,ALT0683,Household,Detergent,Dish Soap Tradizionale,W5,937.5,ml,3,,,EUR,limited,Lidl,MILANO,24-04-2026,1713219402470,seasonal item
LID-00684,CP0684,ALT0684,Household,Detergent,Mutti Laundry Detergent Tradizionale,Mutti,1.12,l,8,EUR 2.91,,Euro,low stock,Lidl,MILANO,2026-03-25 10:48:00,,limited edition
LID-00685,CP0685,ALT0685,Household,Paper,Milbona Toilet Paper Tradizionale,Milbona,10.0,pcs,1,4.37,,EUR,,Lidl,milan,04-04-2026,6261684552527,check allergen label
LID-00686,CP0686,ALT0686,Household,Paper,Milbona Kitchen Towels Tradizionale,Milbona,4,pcs,1,EUR 3.84,,€,low stock,Lidl,Milan,2026-04-24,5675635584227,imported
LID-00687,CP0687,ALT0687,Household,Cleaning,Multi Surface Cleaner Tradizionale 937.5ml,Milbona,937.5,ml,4,4.00,,EUR,limited, Lidl,MILANO,2026-01-11,8710066890417,check allergen label
LID-00688,CP0688,ALT0688,Household,Cleaning,Freshona Bleach Tradizionale,Freshona,2,l,1,"€3,10",,eur,OUT OF STOCK,lidl,MILANO,21/03/2026,9994004108479,
LID-00689,CP0689,ALT0689,Personal Care,Shampoo,Shampoo Tradizionale,Chef Select,312.5,ml,1,"€2,61","1,99",EUR,available,Lidl,milan,2026-02-28 06:58:00,8302801041945,private label
LID-00690,CP0690,ALT0690,Personal Care,Shampoo,Conditioner Tradizionale,Combino,250,ml,1,2.70,,eur,in stock,Lidl,Milan,2026/04/29 11:46,8037891213974,limited edition
LID-00691,CP0691,ALT0691,Personal Care,Soap,Hand Soap Tradizionale 450ml,Chef Select,450.0,ml,4, 2.30 ,,eur,low stock,Lidl,Milano,15-01-2026,0452898606106,private label
LID-00692,CP0692,ALT0692,Personal Care,Soap,Body Wash Tradizionale - Parmalat,Parmalat,750.0,ml,1, 4.93 ,,EUR,limited,Lidl,Milano,25-02-2026,9929644477250,
LID-00693,CP0693,ALT0693,Personal Care,Toothpaste,Toothpaste Tradizionale - Combino,Combino,56.25,ml,1,EUR 5.45,"€4,23",EUR,OUT OF STOCK,Lidl,milan,2026-03-04 14:06:00,6279602425703,
LID-00694,CP0694,ALT0694,Dairy,Mozzarella,Mozzarella Deluxe - Chef Select, Chef Select ,156.25,g,3,"2,29",,EUR,OUT OF STOCK,LIDL,MILANO,2026-03-12 18:03:00,7217429220416,private label
LID-00695,CP0695,ALT0695,Dairy,Mozzarella,Combino Mozzarella di Bufala Deluxe,Combino,187.5,g,2,"1,60",1.28,eur,low stock,Lidl,Milano,2026/03/24 06:11,,imported
LID-00696,CP0696,ALT0696,Dairy,Mozzarella,Galbani Fior di latte mozzarella Deluxe,Galbani,300.0,g,2,1.25,,eur,,Lidl,milan,07/03/2026,5647185594079,new
LID-00697,CP0697,ALT0697,Dairy,Yogurt,greek yogurt deluxe - combino,Combino,127.5,g,1, 2.48 ,,€,available,Lidl,milan,2026-01-14,1945391177666,new
LID-00698,CP0698,ALT0698,Dairy ,Yogurt,Strawberry Yogurt Deluxe - De Cecco, De Cecco ,1.5,pcs,1,,,EUR,limited,Lidl,Milano,04-02-2026,7067635322371,seasonal item
LID-00699,CP0699,ALT0699,Dairy,Yogurt,Combino Plain Yogurt Deluxe,Combino,625.0,g,3,"1,85",,EUR,in stock, Lidl ,Milan,04/03/2026,8923132465986,promo shelf
LID-00700,CP0700,ALT0700,Dairy,Milk,Whole Milk Deluxe - Chef Select,Chef Select,1,l,3, 2.53 ,,eur,low stock,Lidl,Milano,2026-04-19,5266426735127,
LID-00701,CP0701,ALT0701,Dairy,Milk,Semi-skimmed Milk Deluxe,Bellarom,1.25,l,2,EUR 1.56,,€,low stock,Lidl,milan,15/02/2026,9451046250692,imported
LID-00702,CP0702,ALT0702,Dairy,Milk,Lactose Free Milk Deluxe,W5,1,l,1,"2,85",,€,, Lidl,Milan,2026/03/30 02:04,1291465022347,
LID-00703,CP0703,ALT0703,Dairy,Butter,Unsalted Butter Deluxe,Italiamo,187.5,g,8,2.93,,eur,in stock,Lidl,Milan,22-01-2026,2094516767063,seasonal item
LID-00704,CP0704,ALT0704,Dairy,Butter,Salted Butter Deluxe - Chef Select,Chef Select,250,g,6,2.59,,€,low stock,Lidl,Milan,2026-03-13 15:11:00,3679608289671,new
LID-00705,CP0705,ALT0705,dairy,Cheese,W5 Parmigiano Reggiano Deluxe,W5,250.0,g,6,"2,33", 2.17 ,€,in stock,Lidl,Milan,2026-03-15,,seasonal item
LID-00706,CP0706,ALT0706,Dairy,Cheese,gorgonzola deluxe 150g,Freshona,150,g,1,2.59,,€,OUT OF STOCK,Lidl,Milano,26/03/2026,,promo shelf
LID-00707,CP0707,ALT0707,Dairy,Cheese,RICOTTA DELUXE,Bellarom,250,g,1,"€2,68",,Euro,low stock,Lidl,MILANO,26-03-2026,7840190271698,limited edition
LID-00708,CP0708,ALT0708,Bakery,Bread,Whole Wheat Bread Deluxe 625g,Chef Select,625.0,g,6,EUR 2.17,EUR 1.80,€,low stock,Lidl,Milan,06-02-2026,,check allergen label
LID-00709,CP0709,ALT0709,bakery,Bread,Cien Ciabatta Deluxe,Cien,300,g,4,"3,27","2,44",eur,OUT OF STOCK,Lidl,MILANO,06-02-2026,7580158466879,promo shelf
LID-00710,CP0710,ALT0710,Bakery,Bread,Sandwich Bread Deluxe - Italiamo ,Italiamo,550,g,1, 1.98 ,1.79,eur,OUT OF STOCK,Lidl,milan,2026-01-01,0873089720738,imported
LID-00711,CP0711,ALT0711,Bakery,Croissants,Butter Croissant Deluxe 7.5pcs,Combino,7.5,pcs,1,EUR 2.24,,eur,in stock,Lidl,Milano,2026-04-30,0242344730577,
LID-00712,CP0712,ALT0712,Bakery,Croissants,Chocolate Croissant Deluxe 6pcs,Milbona,6,pcs,8, 2.66 ,,EUR,low stock,Lidl,MILANO,2026/02/23 16:48,0095224265379,
LID-00713,CP0713,ALT0713,Bakery,Cookies,Chocolate Chip Cookies Deluxe - Cien,Cien,375.0,g,2, 2.46 ,,Euro,,Lidl,Milano,2026-01-05,,
LID-00714,CP0714,ALT0714,Bakery,Cookies,Digestive Biscuits Deluxe 400g ,Combino,400,g,2, 1.35 ,,€,low stock,Lidl,Milan,2026-03-17,1496791463866,limited edition
LID-00715,CP0715,ALT0715,Produce,Tomatoes,CHERRY TOMATOES DELUXE - CHEF SELECT,Chef Select,375.0,g,8, 1.62 ,,€,low stock,Lidl,MILANO,2026-02-05,,seasonal item
LID-00716,CP0716,ALT0716,Produce,Tomatoes,Freshona Round Tomatoes Deluxe,Freshona,1.25,kg,6,2.90,EUR 2.51,eur,, Lidl ,Milan,01-04-2026,3693010009089,
LID-00717,CP0717,ALT0717,Produce,Salad,Iceberg Lettuce Deluxe 0.75pcs,Milbona,0.75,pcs,3,3.04,,€,low stock,Lidl,Milan,2026-02-11 02:57:00,0437661366280,promo shelf
LID-00718,CP0718,ALT0718,Produce,Salad,Rocket Salad Deluxe - Milbona,Milbona,187.5,g,1,EUR 2.92,,EUR,OUT OF STOCK,Lidl,Milan,2026/04/22 21:58,3309673979842,private label
